Location	Name	ID	Count	Slots
Bank13-Slot4	Empty	0	0	0
Bank13-Slot5	Empty	0	0	0
Bank13-Slot6	Empty	0	0	0
Bank13-Slot7	Empty	0	0	0
Bank13-Slot8	Empty	0	0	0
Bank13-Slot9	Empty	0	0	0
Bank13-Slot10	Empty	0	0	0
Bank13-Slot11	Torn Page of Magi`kot pg. 3	28002	1	6
Bank13-Slot12	Empty	0	0	0
Bank13-Slot13	Empty	0	0	0
Bank13-Slot14	Empty	0	0	0
Bank13-Slot15	Empty	0	0	0
Bank13-Slot16	Empty	0	0	0
Bank13-Slot17	Empty	0	0	0
Bank13-Slot18	Empty	0	0	0
Bank13-Slot19	Empty	0	0	0
Bank13-Slot20	Empty	0	0	0
Bank14	Large Bank Box	976012	1	20
Bank14-Slot1	Empty	0	0	0
Bank14-Slot2	Elemental Binder	28043	1	6
Bank14-Slot2-Slot1	Empty	0	0	0
Bank14-Slot2-Slot2	Empty	0	0	0
Bank14-Slot2-Slot6	Empty	0	0	0
Bank14-Slot3	Empty	0	0	0
Bank14-Slot4	Elemental Binder	28043	1	6
Bank14-Slot4-Slot1	Empty	0	0	0
Bank14-Slot4-Slot2	Empty	0	0	0
Bank14-Slot4-Slot6	Empty	0	0	0
Bank14-Slot5	Elemental Binder (Enchanted)	1028043	1	6
Bank14-Slot5-Slot1	Empty	0	0	0
Bank14-Slot5-Slot2	Empty	0	0	0
Bank14-Slot5-Slot6	Empty	0	0	0
Bank14-Slot6	Elemental Binder	28043	1	6
Bank14-Slot6-Slot1	Empty	0	0	0
Bank14-Slot6-Slot2	Empty	0	0	0
Bank14-Slot6-Slot6	Empty	0	0	0
Bank14-Slot7	Empty	0	0	0
Bank14-Slot8	Empty	0	0	0
Bank14-Slot9	Rain of Karana	28041	1	6
Bank14-Slot10	Empty	0	0	0
Bank14-Slot11	Staff of Elemental Mastery: Earth	11567	1	6
Bank14-Slot11-Slot1	Empty	0	0	0
Bank14-Slot11-Slot2	Empty	0	0	0
Bank14-Slot11-Slot3	Empty	0	0	0
Bank14-Slot11-Slot4	Empty	0	0	0
Bank14-Slot11-Slot6	Empty	0	0	0
Bank14-Slot12	Empty	0	0	0
Bank14-Slot13	Empty	0	0	0
Bank14-Slot14	Staff of Elemental Mastery: Earth	11567	1	6
Bank14-Slot14-Slot1	Empty	0	0	0
Bank14-Slot14-Slot2	Empty	0	0	0
Bank14-Slot14-Slot3	Empty	0	0	0
Bank14-Slot14-Slot4	Empty	0	0	0
Bank14-Slot14-Slot6	Empty	0	0	0
Bank14-Slot15	Staff of Elemental Mastery: Fire	11566	1	6
Bank14-Slot15-Slot1	Empty	0	0	0
Bank14-Slot15-Slot2	Empty	0	0	0
Bank14-Slot15-Slot3	Empty	0	0	0
Bank14-Slot15-Slot4	Empty	0	0	0
Bank14-Slot15-Slot6	Empty	0	0	0
Bank14-Slot16	Staff of Elemental Mastery: Fire	11566	1	6
Bank14-Slot16-Slot1	Empty	0	0	0
Bank14-Slot16-Slot2	Empty	0	0	0
Bank14-Slot16-Slot3	Empty	0	0	0
Bank14-Slot16-Slot4	Empty	0	0	0
Bank14-Slot16-Slot6	Empty	0	0	0
Bank14-Slot17	Staff of Elemental Mastery: Fire	11566	1	6
Bank14-Slot17-Slot1	Empty	0	0	0
Bank14-Slot17-Slot2	Empty	0	0	0
Bank14-Slot17-Slot3	Empty	0	0	0
Bank14-Slot17-Slot4	Empty	0	0	0
Bank14-Slot17-Slot6	Empty	0	0	0
Bank14-Slot18	Staff of Elemental Mastery: Fire	11566	1	6
Bank14-Slot18-Slot1	Empty	0	0	0
Bank14-Slot18-Slot2	Empty	0	0	0
Bank14-Slot18-Slot3	Empty	0	0	0
Bank14-Slot18-Slot4	Empty	0	0	0
Bank14-Slot18-Slot6	Empty	0	0	0
Bank14-Slot19	Staff of Elemental Mastery: Fire (Enchanted)	1011566	1	6
Bank14-Slot19-Slot1	Empty	0	0	0
Bank14-Slot19-Slot2	Empty	0	0	0
Bank14-Slot19-Slot3	Empty	0	0	0
Bank14-Slot19-Slot4	Empty	0	0	0
Bank14-Slot19-Slot6	Empty	0	0	0
Bank14-Slot20	Staff of Elemental Mastery: Fire	11566	1	6
Bank14-Slot20-Slot1	Empty	0	0	0
Bank14-Slot20-Slot2	Empty	0	0	0
Bank14-Slot20-Slot3	Empty	0	0	0
Bank14-Slot20-Slot4	Empty	0	0	0
Bank14-Slot20-Slot6	Empty	0	0	0
Bank15	Large Bank Box	976012	1	20
Bank15-Slot1	Empty	0	0	0
Bank15-Slot2	Empty	0	0	0
Bank15-Slot3	Empty	0	0	0
Bank15-Slot4	Slime Blood of Cazic-Thule	20655	1	6
Bank15-Slot4-Slot1	Empty	0	0	0
Bank15-Slot4-Slot2	Empty	0	0	0
Bank15-Slot4-Slot6	Empty	0	0	0
Bank15-Slot5	Slime Blood of Cazic-Thule	20655	1	6
Bank15-Slot5-Slot1	Empty	0	0	0
Bank15-Slot5-Slot2	Empty	0	0	0
Bank15-Slot5-Slot6	Empty	0	0	0
Bank15-Slot6	Slime Blood of Cazic-Thule	20655	1	6
Bank15-Slot6-Slot1	Empty	0	0	0
Bank15-Slot6-Slot2	Empty	0	0	0
Bank15-Slot6-Slot6	Empty	0	0	0
Bank15-Slot7	Empty	0	0	0
Bank15-Slot8	Empty	0	0	0
Bank15-Slot9	Empty	0	0	0
Bank15-Slot10	Empty	0	0	0
Bank15-Slot11	Brittle Bone	48034	1	6
Bank15-Slot12	Essence of a Vampire	10624	1	6
Bank15-Slot13	Empty	0	0	0
Bank15-Slot14	Empty	0	0	0
Bank15-Slot15	Empty	0	0	0
Bank15-Slot16	Manisi Herb	20654	1	6
Bank15-Slot17	Empty	0	0	0
Bank15-Slot18	Empty	0	0	0
Bank15-Slot19	Eye of Innoruuk (Enchanted)	1020656	1	6
Bank15-Slot19-Slot1	Empty	0	0	0
Bank15-Slot19-Slot2	Empty	0	0	0
Bank15-Slot19-Slot3	Empty	0	0	0
Bank15-Slot19-Slot6	Empty	0	0	0
Bank15-Slot20	Eye of Innoruuk (Enchanted)	1020656	1	6
Bank15-Slot20-Slot1	Empty	0	0	0
Bank15-Slot20-Slot2	Empty	0	0	0
Bank15-Slot20-Slot3	Empty	0	0	0
Bank15-Slot20-Slot6	Empty	0	0	0
Bank16	Large Bank Box	976012	1	20
Bank16-Slot1	Torn, Frost-covered Book	19070	1	6
Bank16-Slot2	Torn, Burnt Book	19071	1	6
Bank16-Slot3	Torn, Frost-covered Book	19070	1	6
Bank16-Slot4	Empty	0	0	0
Bank16-Slot5	Empty	0	0	0
Bank16-Slot6	Empty	0	0	0
Bank16-Slot7	Empty	0	0	0
Bank16-Slot8	Empty	0	0	0
Bank16-Slot9	Empty	0	0	0
Bank16-Slot10	Empty	0	0	0
Bank16-Slot11	Empty	0	0	0
Bank16-Slot12	Empty	0	0	0
Bank16-Slot13	Empty	0	0	0
Bank16-Slot14	Empty	0	0	0
Bank16-Slot15	Empty	0	0	0
Bank16-Slot16	Empty	0	0	0
Bank16-Slot17	Empty	0	0	0
Bank16-Slot18	Empty	0	0	0
Bank16-Slot19	Empty	0	0	0
Bank16-Slot20	Empty	0	0	0
Bank17	Large Bank Box	976012	1	20
Bank17-Slot1	Metal Pipe	12980	1	6
Bank17-Slot2	Metal Pipe	12980	1	6
Bank17-Slot3	Metal Pipe	12979	1	6
Bank17-Slot4	Metal Pipe	12979	1	6
Bank17-Slot5	Metal Pipe	12979	1	6
Bank17-Slot6	Metal Pipe	12979	1	6
Bank17-Slot7	Metal Pipe	12979	1	6
Bank17-Slot8	Empty	0	0	0
Bank17-Slot9	Empty	0	0	0
Bank17-Slot10	Empty	0	0	0
Bank17-Slot11	Empty	0	0	0
Bank17-Slot12	Empty	0	0	0
Bank17-Slot13	Empty	0	0	0
Bank17-Slot14	Empty	0	0	0
Bank17-Slot15	Empty	0	0	0
Bank17-Slot16	Immortals	18195	1	6
Bank17-Slot17	Empty	0	0	0
Bank17-Slot18	Empty	0	0	0
Bank17-Slot19	Empty	0	0	0
Bank17-Slot20	Empty	0	0	0
Bank18	Large Bank Box	976012	1	20
Bank18-Slot1	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot2	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot3	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot4	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot5	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot6	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot7	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot8	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot9	Empty	0	0	0
Bank18-Slot10	Shissar Cerebral Cortex	9945	1	6
Bank18-Slot11	Empty	0	0	0
Bank18-Slot12	Empty	0	0	0
Bank18-Slot13	Empty	0	0	0
Bank18-Slot14	Empty	0	0	0
Bank18-Slot15	Empty	0	0	0
Bank18-Slot16	Empty	0	0	0
Bank18-Slot17	Empty	0	0	0
Bank18-Slot18	Empty	0	0	0
Bank18-Slot19	Empty	0	0	0
Bank18-Slot20	Empty	0	0	0
Bank19	Large Bank Box	976012	1	20
Bank19-Slot1	Robe of the Kedge	1253	1	6
Bank19-Slot1-Slot1	Empty	0	0	0
Bank19-Slot1-Slot6	Empty	0	0	0
Bank19-Slot2	Robe of the Kedge	1253	1	6
Bank19-Slot2-Slot1	Empty	0	0	0
Bank19-Slot2-Slot6	Empty	0	0	0
Bank19-Slot3	Empty	0	0	0
Bank19-Slot4	Empty	0	0	0
Bank19-Slot5	Empty	0	0	0
Bank19-Slot6	Empty	0	0	0
Bank19-Slot7	Empty	0	0	0
Bank19-Slot8	Empty	0	0	0
Bank19-Slot9	Shining Metallic Robes	1360	1	6
Bank19-Slot9-Slot1	Empty	0	0	0
Bank19-Slot9-Slot6	Empty	0	0	0
Bank19-Slot10	Shining Metallic Robes (Enchanted)	1001360	1	6
Bank19-Slot10-Slot1	Empty	0	0	0
Bank19-Slot10-Slot6	Empty	0	0	0
Bank19-Slot11	Empty	0	0	0
Bank19-Slot12	Empty	0	0	0
Bank19-Slot13	Empty	0	0	0
Bank19-Slot14	Empty	0	0	0
Bank19-Slot15	Empty	0	0	0
Bank19-Slot16	Empty	0	0	0
Bank19-Slot17	Empty	0	0	0
Bank19-Slot18	Empty	0	0	0
Bank19-Slot19	Empty	0	0	0
Bank19-Slot20	Empty	0	0	0
Bank20	Large Bank Box	976012	1	20
Bank20-Slot1	Blade of Abrogation	5430	1	6
Bank20-Slot1-Slot1	Empty	0	0	0
Bank20-Slot1-Slot2	Empty	0	0	0
Bank20-Slot1-Slot3	Empty	0	0	0
Bank20-Slot1-Slot6	Empty	0	0	0
Bank20-Slot2	Blade of Abrogation	5430	1	6
Bank20-Slot2-Slot1	Empty	0	0	0
Bank20-Slot2-Slot2	Empty	0	0	0
Bank20-Slot2-Slot3	Empty	0	0	0
Bank20-Slot2-Slot6	Empty	0	0	0
Bank20-Slot3	Blade of Abrogation (Legendary)	2005430	1	6
Bank20-Slot3-Slot1	Empty	0	0	0
Bank20-Slot3-Slot2	Empty	0	0	0
Bank20-Slot3-Slot3	Empty	0	0	0
Bank20-Slot3-Slot6	Empty	0	0	0
Bank20-Slot4	Blade of Abrogation	5430	1	6
Bank20-Slot4-Slot1	Empty	0	0	0
Bank20-Slot4-Slot2	Empty	0	0	0
Bank20-Slot4-Slot3	Empty	0	0	0
Bank20-Slot4-Slot6	Empty	0	0	0
Bank20-Slot5	Empty	0	0	0
Bank20-Slot6	Empty	0	0	0
Bank20-Slot7	Empty	0	0	0
Bank20-Slot8	Empty	0	0	0
Bank20-Slot9	Soul Leech, Dark Sword of Blood (Enchanted)	1011609	1	6
Bank20-Slot9-Slot1	Empty	0	0	0
Bank20-Slot9-Slot2	Empty	0	0	0
Bank20-Slot9-Slot3	Empty	0	0	0
Bank20-Slot9-Slot4	Empty	0	0	0
Bank20-Slot9-Slot5	Empty	0	0	0
Bank20-Slot9-Slot6	Empty	0	0	0
Bank20-Slot10	Soul Leech, Dark Sword of Blood	11609	1	6
Bank20-Slot10-Slot1	Empty	0	0	0
Bank20-Slot10-Slot2	Empty	0	0	0
Bank20-Slot10-Slot3	Empty	0	0	0
Bank20-Slot10-Slot4	Empty	0	0	0
Bank20-Slot10-Slot5	Empty	0	0	0
Bank20-Slot10-Slot6	Empty	0	0	0
Bank20-Slot11	Soul Leech, Dark Sword of Blood (Enchanted)	1011609	1	6
Bank20-Slot11-Slot1	Empty	0	0	0
Bank20-Slot11-Slot2	Empty	0	0	0
Bank20-Slot11-Slot3	Empty	0	0	0
Bank20-Slot11-Slot4	Empty	0	0	0
Bank20-Slot11-Slot5	Empty	0	0	0
Bank20-Slot11-Slot6	Empty	0	0	0
Bank20-Slot12	Empty	0	0	0
Bank20-Slot13	Empty	0	0	0
Bank20-Slot14	Empty	0	0	0
Bank20-Slot15	Ghoulbane (Enchanted)	1005403	1	6
Bank20-Slot15-Slot1	Empty	0	0	0
Bank20-Slot15-Slot2	Empty	0	0	0
Bank20-Slot15-Slot3	Empty	0	0	0
Bank20-Slot15-Slot6	Empty	0	0	0
Bank20-Slot16	Ghoulbane (Legendary)	2005403	1	6
Bank20-Slot16-Slot1	Empty	0	0	0
Bank20-Slot16-Slot2	Empty	0	0	0
Bank20-Slot16-Slot3	Empty	0	0	0
Bank20-Slot16-Slot6	Empty	0	0	0
Bank20-Slot17	Ghoulbane (Enchanted)	1005403	1	6
Bank20-Slot17-Slot1	Empty	0	0	0
Bank20-Slot17-Slot2	Empty	0	0	0
Bank20-Slot17-Slot3	Empty	0	0	0
Bank20-Slot17-Slot6	Empty	0	0	0
Bank20-Slot18	Ghoulbane	5403	1	6
Bank20-Slot18-Slot1	Empty	0	0	0
Bank20-Slot18-Slot2	Empty	0	0	0
Bank20-Slot18-Slot3	Empty	0	0	0
Bank20-Slot18-Slot6	Empty	0	0	0
Bank20-Slot19	Empty	0	0	0
Bank20-Slot20	Ancient Blade	20670	1	6
Bank21	Large Bank Box	976012	1	20
Bank21-Slot1	Empty	0	0	0
Bank21-Slot2	Empty	0	0	0
Bank21-Slot3	Empty	0	0	0
Bank21-Slot4	Empty	0	0	0
Bank21-Slot5	Empty	0	0	0
Bank21-Slot6	Empty	0	0	0
Bank21-Slot7	Empty	0	0	0
Bank21-Slot8	Empty	0	0	0
Bank21-Slot9	Emerald Dragon Scales	22823	1	6
Bank21-Slot10	Empty	0	0	0
Bank21-Slot11	Empty	0	0	0
Bank21-Slot12	Empty	0	0	0
Bank21-Slot13	Empty	0	0	0
Bank21-Slot14	Empty	0	0	0
Bank21-Slot15	Empty	0	0	0
Bank21-Slot16	Empty	0	0	0
Bank21-Slot17	Empty	0	0	0
Bank21-Slot18	Empty	0	0	0
Bank21-Slot19	Empty	0	0	0
Bank21-Slot20	Empty	0	0	0
Bank22	Large Bank Box	976012	1	20
Bank22-Slot1	Spirit-Touched Phased Spider Thorax	57562	1	6
Bank22-Slot2	Spirit-Touched Phased Spider Thorax	57562	1	6
Bank22-Slot3	Spirit-Touched Phased Spider Thorax	57562	1	6
Bank22-Slot4	Empty	0	0	0
Bank22-Slot5	Empty	0	0	0
Bank22-Slot6	Empty	0	0	0
Bank22-Slot7	Gargoyle Eye	10014	2	6
Bank22-Slot8	Empty	0	0	0
Bank22-Slot9	Empty	0	0	0
Bank22-Slot10	Empty	0	0	0
Bank22-Slot11	Empty	0	0	0
Bank22-Slot12	Empty	0	0	0
Bank22-Slot13	Empty	0	0	0
Bank22-Slot14	Empty	0	0	0
Bank22-Slot15	Empty	0	0	0
Bank22-Slot16	Empty	0	0	0
Bank22-Slot17	Empty	0	0	0
Bank22-Slot18	Empty	0	0	0
Bank22-Slot19	Empty	0	0	0
Bank22-Slot20	Empty	0	0	0
Bank23	Large Bank Box	976012	1	20
Bank23-Slot1	Lhranc's Pendant	23489	1	6
Bank23-Slot2	Empty	0	0	0
Bank23-Slot3	Empty	0	0	0
Bank23-Slot4	Empty	0	0	0
Bank23-Slot5	Empty	0	0	0
Bank23-Slot6	Empty	0	0	0
Bank23-Slot7	Empty	0	0	0
Bank23-Slot8	Empty	0	0	0
Bank23-Slot9	Empty	0	0	0
Bank23-Slot10	Empty	0	0	0
Bank23-Slot11	Empty	0	0	0
Bank23-Slot12	Empty	0	0	0
Bank23-Slot13	Empty	0	0	0
Bank23-Slot14	Empty	0	0	0
Bank23-Slot15	Empty	0	0	0
Bank23-Slot16	Empty	0	0	0
Bank23-Slot17	Empty	0	0	0
Bank23-Slot18	Empty	0	0	0
Bank23-Slot19	Empty	0	0	0
Bank23-Slot20	Tainted Darksteel Breastplate (Enchanted)	1029001	1	6
Bank23-Slot20-Slot1	Empty	0	0	0
Bank23-Slot20-Slot2	Empty	0	0	0
Bank23-Slot20-Slot6	Empty	0	0	0
Bank24	Large Bank Box	976012	1	20
Bank24-Slot1	Gnarled Staff	14338	1	6
Bank24-Slot1-Slot1	Empty	0	0	0
Bank24-Slot1-Slot2	Empty	0	0	0
Bank24-Slot1-Slot3	Empty	0	0	0
Bank24-Slot1-Slot6	Empty	0	0	0
Bank24-Slot2	Gnarled Staff	14338	1	6
Bank24-Slot2-Slot1	Empty	0	0	0
Bank24-Slot2-Slot2	Empty	0	0	0
Bank24-Slot2-Slot3	Empty	0	0	0
Bank24-Slot2-Slot6	Empty	0	0	0
Bank24-Slot3	Gnarled Staff	14338	1	6
Bank24-Slot3-Slot1	Empty	0	0	0
Bank24-Slot3-Slot2	Empty	0	0	0
Bank24-Slot3-Slot3	Empty	0	0	0
Bank24-Slot3-Slot6	Empty	0	0	0
Bank24-Slot4	Gnarled Staff	14338	1	6
Bank24-Slot4-Slot1	Empty	0	0	0
Bank24-Slot4-Slot2	Empty	0	0	0
Bank24-Slot4-Slot3	Empty	0	0	0
Bank24-Slot4-Slot6	Empty	0	0	0
Bank24-Slot5	Gnarled Staff (Enchanted)	1014338	1	6
Bank24-Slot5-Slot1	Empty	0	0	0
Bank24-Slot5-Slot2	Empty	0	0	0
Bank24-Slot5-Slot3	Empty	0	0	0
Bank24-Slot5-Slot6	Empty	0	0	0
Bank24-Slot6	Gnarled Staff (Enchanted)	1014338	1	6
Bank24-Slot6-Slot1	Empty	0	0	0
Bank24-Slot6-Slot2	Empty	0	0	0
Bank24-Slot6-Slot3	Empty	0	0	0
Bank24-Slot6-Slot6	Empty	0	0	0
Bank24-Slot7	Gnarled Staff (Legendary)	2014338	1	6
Bank24-Slot7-Slot1	Empty	0	0	0
Bank24-Slot7-Slot2	Empty	0	0	0
Bank24-Slot7-Slot3	Empty	0	0	0
Bank24-Slot7-Slot6	Empty	0	0	0
Bank24-Slot8	Gnarled Staff	14338	1	6
Bank24-Slot8-Slot1	Empty	0	0	0
Bank24-Slot8-Slot2	Empty	0	0	0
Bank24-Slot8-Slot3	Empty	0	0	0
Bank24-Slot8-Slot6	Empty	0	0	0
Bank24-Slot9	Gnarled Staff (Legendary)	2014338	1	6
Bank24-Slot9-Slot1	Empty	0	0	0
Bank24-Slot9-Slot2	Empty	0	0	0
Bank24-Slot9-Slot3	Empty	0	0	0
Bank24-Slot9-Slot6	Empty	0	0	0
Bank24-Slot10	Gnarled Staff	14338	1	6
Bank24-Slot10-Slot1	Empty	0	0	0
Bank24-Slot10-Slot2	Empty	0	0	0
Bank24-Slot10-Slot3	Empty	0	0	0
Bank24-Slot10-Slot6	Empty	0	0	0
Bank24-Slot11	Empty	0	0	0
Bank24-Slot12	Empty	0	0	0
Bank24-Slot13	Empty	0	0	0
Bank24-Slot14	Empty	0	0	0
Bank24-Slot15	Blue Crystal Staff	14337	1	6
Bank24-Slot15-Slot1	Empty	0	0	0
Bank24-Slot15-Slot2	Empty	0	0	0
Bank24-Slot15-Slot3	Empty	0	0	0
Bank24-Slot15-Slot6	Empty	0	0	0
Bank24-Slot16	Blue Crystal Staff	14337	1	6
Bank24-Slot16-Slot1	Empty	0	0	0
Bank24-Slot16-Slot2	Empty	0	0	0
Bank24-Slot16-Slot3	Empty	0	0	0
Bank24-Slot16-Slot6	Empty	0	0	0
Bank24-Slot17	Empty	0	0	0
Bank24-Slot18	Blue Crystal Staff	14337	1	6
Bank24-Slot18-Slot1	Empty	0	0	0
Bank24-Slot18-Slot2	Empty	0	0	0
Bank24-Slot18-Slot3	Empty	0	0	0
Bank24-Slot18-Slot6	Empty	0	0	0
Bank24-Slot19	Empty	0	0	0
Bank24-Slot20	Empty	0	0	0
SharedBank1	Large Bank Box	976012	1	20
SharedBank1-Slot1	Glowing Drake Orb	31260	1	6
SharedBank1-Slot2	Glowing Drake Orb	31260	1	6
SharedBank1-Slot3	Glowing Drake Orb	31260	1	6
SharedBank1-Slot4	Glowing Drake Orb	31260	1	6
SharedBank1-Slot5	Glowing Drake Orb	31260	1	6
SharedBank1-Slot6	Harnessing Stone	52946	1	6
SharedBank1-Slot7	Empty	0	0	0
SharedBank1-Slot8	Empty	0	0	0
SharedBank1-Slot9	Empty	0	0	0
SharedBank1-Slot10	Empty	0	0	0
SharedBank1-Slot11	Empty	0	0	0
SharedBank1-Slot12	Empty	0	0	0
SharedBank1-Slot13	Empty	0	0	0
SharedBank1-Slot14	Empty	0	0	0
SharedBank1-Slot15	Empty	0	0	0
SharedBank1-Slot16	Empty	0	0	0
SharedBank1-Slot17	Empty	0	0	0
SharedBank1-Slot18	Empty	0	0	0
SharedBank1-Slot19	Empty	0	0	0
SharedBank1-Slot20	Empty	0	0	0
SharedBank2	Large Bank Box	976012	1	20
SharedBank2-Slot1	Empty	0	0	0
SharedBank2-Slot2	Empty	0	0	0
SharedBank2-Slot3	Empty	0	0	0
SharedBank2-Slot4	Empty	0	0	0
SharedBank2-Slot5	Empty	0	0	0
SharedBank2-Slot6	Empty	0	0	0
SharedBank2-Slot7	Empty	0	0	0
SharedBank2-Slot8	Empty	0	0	0
SharedBank2-Slot9	Empty	0	0	0
SharedBank2-Slot10	Empty	0	0	0
SharedBank2-Slot11	Empty	0	0	0
SharedBank2-Slot12	Empty	0	0	0
SharedBank2-Slot13	Empty	0	0	0
SharedBank2-Slot14	Empty	0	0	0
SharedBank2-Slot15	Empty	0	0	0
SharedBank2-Slot16	Empty	0	0	0
SharedBank2-Slot17	Empty	0	0	0
SharedBank2-Slot18	Empty	0	0	0
SharedBank2-Slot19	Empty	0	0	0
SharedBank2-Slot20	Empty	0	0	0
